Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes
Bohemian Rhapsody,"Biography,Drama,Music",7.9,2018,0,134.0,583794
The Zookeeper's Wife,"Biography,Drama,History",7.0,2017,0,127.0,46099
Unlocked,"Action,Thriller",6.3,2017,0,98.0,38326
Saltburn,"Comedy,Drama,Thriller",7.1,2023,0,131.0,160941
Top Gun: Maverick,"Action,Drama",8.3,2022,0,130.0,671835
Bottoms,Comedy,6.8,2023,0,91.0,32871
A Dog's Purpose,"Adventure,Comedy,Drama",7.2,2017,0,100.0,78215
The Prototype,"Action,Sci-Fi,Thriller",2.3,2022,0,97.0,41501
The Snowman,"Crime,Drama,Mystery",5.2,2017,0,119.0,71032
Daman,"Adventure,Drama",8.8,2022,0,121.0,13543
Scream VI,"Horror,Mystery,Thriller",6.5,2023,0,122.0,115770
Seberg,"Biography,Drama,Thriller",6.0,2019,0,102.0,10199
Wilson,"Comedy,Drama",5.8,2017,0,94.0,10985
Hands of Stone,"Biography,Drama,Sport",6.6,2016,0,111.0,17448
The Vault,"Crime,Horror,Mystery",4.9,2017,0,91.0,13534
Pirates of the Caribbean: Dead Men Tell No Tales,"Action,Adventure,Fantasy",6.5,2017,0,129.0,340687
Bad Santa 2,"Comedy,Crime,Drama",5.6,2016,0,92.0,28396
Firestarter,"Drama,Horror,Sci-Fi",4.6,2022,0,94.0,21096
Gold,"Biography,Crime,Drama",6.7,2016,0,120.0,68620
Gotti,"Biography,Crime,Drama",4.8,2018,0,112.0,16911
Golmaal Again,"Action,Comedy,Fantasy",5.0,2017,0,140.0,10423
Blood & Gold,"Action,Drama,War",6.5,2023,0,98.0,16356
80 for Brady,"Biography,Comedy,Drama",5.8,2023,0,98.0,10879
Black Panther,"Action,Adventure,Sci-Fi",7.3,2018,0,134.0,829225
The Informer,"Action,Crime,Drama",6.6,2019,0,113.0,41569
Pamela: A Love Story,"Biography,Documentary",7.2,2023,0,112.0,12539
Honest Thief,"Action,Thriller",6.0,2020,0,99.0,56963
Old Dads,Comedy,6.2,2023,0,104.0,37286
Tiger 3,"Action,Adventure,Thriller",5.8,2023,0,155.0,51609
Hunter Killer,"Action,Thriller",6.6,2018,0,121.0,72202
Holy Spider,"Crime,Drama,Thriller",7.3,2022,0,118.0,24077
Blade Runner 2049,"Action,Drama,Mystery",8.0,2017,0,164.0,646642
Kaun Pravin Tambe?,"Biography,Drama,Sport",8.3,2022,0,134.0,11087
Dirty Grandpa,Comedy,5.9,2016,0,102.0,132086
The Highwaymen,"Biography,Crime,Drama",6.9,2019,0,132.0,101797
Deepwater Horizon,"Action,Drama,History",7.1,2016,0,107.0,180171
BTS Permission to Dance on Stage - Seoul: Live Viewing,Documentary,8.0,2022,0,195.0,17373
Crooked House,"Crime,Drama,Mystery",6.3,2017,0,115.0,27169
The Batman,"Action,Crime,Drama",7.8,2022,0,176.0,767892
The Darkness,"Horror,Thriller",4.5,2016,0,92.0,17036
The Edge of Seventeen,"Comedy,Drama",7.3,2016,0,104.0,138865
Operation Mincemeat,"Drama,War",6.6,2021,0,128.0,34088
Kodachrome,Drama,6.8,2017,0,105.0,19532
Sick of Myself,"Drama,Horror",7.1,2022,0,97.0,13429
Pearl,"Drama,Horror,Thriller",7.0,2022,0,103.0,89475
The Last Letter from Your Lover,"Drama,Romance",6.7,2021,0,110.0,21672
Brimstone,"Drama,Mystery,Thriller",7.0,2016,0,148.0,44708
Incantation,"Horror,Mystery",6.2,2022,0,110.0,19940
Dark Crimes,"Crime,Drama,Mystery",4.6,2016,0,92.0,19773
2067,"Mystery,Sci-Fi",4.9,2020,0,114.0,11537
Cry Macho,Drama,5.7,2021,0,104.0,32535
Overdrive,"Action,Adventure,Crime",5.4,2017,0,93.0,16274
Miss Peregrine's Home for Peculiar Children,"Adventure,Drama,Family",6.7,2016,0,127.0,186466
Amityville: The Awakening,"Horror,Thriller",4.8,2017,0,87.0,15355
Nimona,"Action,Adventure,Animation",7.5,2023,0,101.0,40369
Ford v Ferrari,"Action,Biography,Drama",8.1,2019,0,152.0,455571
Let It Snow,"Comedy,Romance",5.8,2019,0,92.0,24803
The Hitman's Bodyguard,"Action,Comedy,Crime",6.9,2017,0,118.0,245003
American Assassin,"Action,Thriller",6.2,2017,0,111.0,88389
Winnie-the-Pooh: Blood and Honey,Horror,2.9,2023,0,84.0,26286
EO,Drama,6.7,2022,0,88.0,13841
Interreflections,"Fantasy,Sci-Fi",6.0,2020,0,165.0,10416
Leila's Brothers,Drama,7.9,2022,0,165.0,13145
Father Figures,"Comedy,Drama",5.5,2017,0,113.0,21106
Our Father,"Crime,Documentary",6.6,2022,0,97.0,14267
King Arthur: Legend of the Sword,"Action,Adventure,Drama",6.7,2017,0,126.0,230367
The Neon Demon,"Horror,Thriller",6.1,2016,0,117.0,103125
Rules Don't Apply,"Comedy,Drama,Romance",5.7,2016,0,127.0,11598
Bawaal,"Action,Drama,Romance",6.6,2023,0,137.0,15656
Aftersun,Drama,7.6,2022,0,102.0,86157
Toy Story 4,"Adventure,Animation,Comedy",7.7,2019,0,100.0,276279
Geostorm,"Action,Sci-Fi,Thriller",5.3,2017,0,109.0,116985
Still: A Michael J. Fox Movie,"Biography,Documentary",8.1,2023,0,95.0,14252
The Angry Birds Movie,"Action,Adventure,Animation",6.3,2016,0,97.0,102374
The Upside,"Comedy,Drama",7.0,2017,0,126.0,62684
Our Kind of Traitor,"Action,Crime,Drama",6.2,2016,0,108.0,23608
Hell Fest,"Horror,Thriller",5.5,2018,0,89.0,19218
War Dogs,"Biography,Comedy,Crime",7.1,2016,0,114.0,249247
The Outsider,"Action,Crime,Drama",6.2,2018,0,120.0,28961
Vesper,"Adventure,Drama,Sci-Fi",6.0,2022,0,114.0,21617
What Is a Woman?,Documentary,8.2,2022,0,95.0,41609
The Finest Hours,"Action,Drama,History",6.7,2016,0,117.0,70302
USS Indianapolis: Men of Courage,"Action,Drama,History",5.3,2016,0,128.0,14166
The Great Wall,"Action,Adventure,Fantasy",5.9,2016,0,103.0,144896
Flatliners,"Drama,Horror,Mystery",5.2,2017,0,109.0,50548
Song to Song,"Drama,Music,Romance",5.6,2017,0,129.0,22322
Rocketman,"Biography,Drama,Music",7.3,2019,0,121.0,192116
Sleepless,"Action,Thriller",5.6,2017,0,95.0,34022
Ip Man 4: The Finale,"Action,Biography,Drama",7.0,2019,0,107.0,36222
Chaos Walking,"Action,Adventure,Fantasy",5.7,2021,0,109.0,55355
Sita Ramam,"Action,Drama,Mystery",8.6,2022,0,163.0,66755
Black Butterfly,Thriller,6.1,2017,0,93.0,14819
Captain Underpants: The First Epic Movie,"Action,Adventure,Animation",6.2,2017,0,89.0,31912
Ghoomer,"Drama,Sport",7.7,2023,0,135.0,11715
The Wrath of Becky,"Action,Horror,Thriller",6.1,2023,0,84.0,10922
Elvis & Nixon,"Comedy,History",6.4,2016,0,86.0,14960
Assassin's Creed,"Action,Adventure,Sci-Fi",5.6,2016,0,115.0,207647
Fallen Leaves,"Comedy,Drama",7.4,2023,0,81.0,15221
Girl in the Picture,"Crime,Documentary,Mystery",7.2,2022,0,101.0,21036
The Iron Claw,"Biography,Drama,Sport",8.1,2023,0,132.0,17654
Spectral,"Action,Adventure,Sci-Fi",6.3,2016,0,107.0,64077
Absolutely Fabulous: The Movie,"Comedy,Crime",5.4,2016,0,91.0,13141
All of Us Strangers,"Drama,Fantasy,Romance",8.0,2023,0,105.0,12838
Hacksaw Ridge,"Biography,Drama,History",8.1,2016,0,139.0,584184
The House with a Clock in Its Walls,"Comedy,Family,Fantasy",6.1,2018,0,105.0,54943
Theater Camp,Comedy,6.9,2023,0,92.0,14758
Mission Raniganj,"Action,Biography,Drama",7.2,2023,0,134.0,16625
Collide,"Action,Adventure,Crime",5.7,2016,0,99.0,17245
Second Act,"Comedy,Drama,Romance",5.8,2018,0,103.0,29940
You Are So Not Invited to My Bat Mitzvah,Comedy,6.0,2023,0,103.0,23007
Maid in Malacañang,Drama,3.9,2022,0,114.0,15712
Skinamarink,"Horror,Mystery",4.8,2022,0,100.0,14881
Paradise,"Action,Sci-Fi,Thriller",6.3,2023,0,117.0,18678
Candy Cane Lane,"Comedy,Family,Fantasy",5.6,2023,0,117.0,19626
Long Shot,"Comedy,Romance",6.8,2019,0,125.0,120540
The Accountant,"Action,Crime,Drama",7.3,2016,0,128.0,315644
The Current War,"Biography,Drama,History",6.5,2017,0,108.0,30556
The Broken Hearts Gallery,"Comedy,Romance",6.3,2020,0,109.0,10044
I Still See You,"Fantasy,Horror,Mystery",5.8,2018,0,98.0,11321
Good Kids,"Comedy,Drama",6.1,2016,0,86.0,10899
Deep Water,"Drama,Mystery,Thriller",5.5,2022,0,115.0,55961
Saw X,"Horror,Mystery,Thriller",6.6,2023,0,118.0,67239
Stutz,Documentary,7.8,2022,0,96.0,17301
Love at First Sight,"Drama,Romance",6.8,2023,0,,29845
The Redeem Team,"Documentary,History,Sport",7.4,2022,0,97.0,11003
BlackBerry,"Biography,Comedy,Drama",7.4,2023,0,120.0,34854
My Fault,"Drama,Romance",6.2,2023,0,117.0,21462
A Million Miles Away,"Biography,Drama",7.3,2023,0,121.0,19910
Dream Scenario,"Comedy,Horror",7.0,2023,0,102.0,34394
The Teacher,"Drama,Thriller",6.6,2022,0,121.0,14140
Priscilla,"Biography,Drama,Music",6.7,2023,0,113.0,22116
Dream Girl 2,"Comedy,Drama,Romance",5.2,2023,0,134.0,11057
Love and Monsters,"Action,Adventure,Comedy",6.9,2020,0,109.0,143090
Hunter Hunter,"Drama,Horror,Mystery",6.4,2020,0,93.0,12664
The Mountain Between Us,"Drama,Thriller",6.4,2017,0,112.0,80336
Chor Nikal Ke Bhaga,"Crime,Drama,Thriller",7.3,2023,0,110.0,52795
Rampage,"Action,Adventure,Sci-Fi",6.1,2018,0,107.0,182929
Jung_E,"Action,Adventure,Drama",5.5,2023,0,98.0,10456
Rebecca,"Drama,Mystery,Romance",6.0,2020,0,123.0,46051
Skiptrace,"Action,Adventure,Comedy",5.6,2016,0,107.0,22220
Valerian and the City of a Thousand Planets,"Action,Adventure,Fantasy",6.4,2017,0,136.0,195140
Money Monster,"Action,Crime,Drama",6.5,2016,0,98.0,104356
Ponniyin Selvan: Part Two,"Action,Adventure,Drama",7.3,2023,0,164.0,17838
Love Today,"Comedy,Drama,Romance",8.0,2022,0,154.0,15188
Spider-Man: Homecoming,"Action,Adventure,Sci-Fi",7.4,2017,0,133.0,710727
Leap!,"Adventure,Animation,Comedy",6.7,2016,0,89.0,24106
The Good Neighbor,"Crime,Drama,Horror",6.3,2016,0,98.0,18087
Kung Fu Panda 3,"Action,Adventure,Animation",7.1,2016,0,95.0,181543
A Haunting in Venice,"Crime,Drama,Horror",6.5,2023,0,103.0,101831
Hunger,"Drama,Thriller",6.6,2023,0,146.0,15514
Yaariyan 2,"Comedy,Drama,Musical",6.1,2023,0,148.0,11113
Hellboy,"Action,Adventure,Fantasy",5.2,2019,0,120.0,97234
Finding Dory,"Adventure,Animation,Comedy",7.2,2016,0,97.0,299547
Men in Black: International,"Action,Adventure,Comedy",5.6,2019,0,114.0,145299
Jumanji: Welcome to the Jungle,"Action,Adventure,Comedy",6.9,2017,0,119.0,417215
My Friend Dahmer,"Biography,Drama,Horror",6.2,2017,0,107.0,23386
Sherlock Gnomes,"Adventure,Animation,Comedy",5.2,2018,0,86.0,13880
The 5th Wave,"Action,Adventure,Sci-Fi",5.2,2016,0,112.0,116304
Una,Drama,6.2,2016,0,94.0,11474
Galveston,"Action,Crime,Drama",6.2,2018,0,93.0,16048
Alien: Covenant,"Horror,Sci-Fi,Thriller",6.4,2017,0,122.0,300657
Beautiful Disaster,"Drama,Romance",5.3,2023,0,96.0,10409
My Life as a Zucchini,"Animation,Comedy,Drama",7.8,2016,0,66.0,28693
Mary Queen of Scots,"Biography,Drama,History",6.3,2018,0,124.0,54718
Godzilla Minus One,"Action,Adventure,Drama",8.3,2023,0,124.0,42991
Rememory,"Drama,Mystery,Sci-Fi",6.1,2017,0,111.0,17681
Snatched,"Action,Adventure,Comedy",4.7,2017,0,90.0,37387
Unicorn Store,"Comedy,Drama,Fantasy",5.6,2017,0,92.0,20670
The Mummy,"Action,Adventure,Fantasy",5.4,2017,0,111.0,204616
The Vaccine War,"Drama,Thriller",7.2,2023,0,161.0,23890
American Fiction,"Comedy,Drama",7.8,2023,0,117.0,11597
Chris Rock: Selective Outrage,"Comedy,Documentary",6.8,2023,0,69.0,11527
Live by Night,"Action,Crime,Drama",6.4,2016,0,129.0,59532
The Disappointments Room,"Drama,Horror,Thriller",3.9,2016,0,91.0,10389
"Where'd You Go, Bernadette","Comedy,Crime,Drama",6.5,2019,0,109.0,24443
A Private War,"Biography,Drama,War",6.7,2018,0,110.0,20832
The Take,"Action,Adventure,Crime",6.3,2016,0,92.0,50489
Down a Dark Hall,"Drama,Fantasy,Horror",5.0,2018,0,96.0,14827
Monster,"Drama,Thriller",7.9,2023,0,127.0,12814
The Glass Castle,"Biography,Drama",7.1,2017,0,127.0,38028
Coco,"Adventure,Animation,Drama",8.4,2017,0,105.0,578556
The Huntsman: Winter's War,"Action,Adventure,Drama",6.1,2016,0,114.0,118283
No Time to Die,"Action,Adventure,Thriller",7.3,2021,0,163.0,439454
12th Fail,"Biography,Drama",9.2,2023,0,147.0,94207
Malevolent,"Horror,Mystery,Thriller",4.8,2018,0,89.0,16805
How to Train Your Dragon: The Hidden World,"Action,Adventure,Animation",7.4,2019,0,104.0,147662
Keeping Up with the Joneses,"Action,Comedy",5.9,2016,0,105.0,67684
Mowgli: Legend of the Jungle,"Adventure,Drama,Fantasy",6.5,2018,0,104.0,65313
Gully Boy,"Drama,Music,Romance",7.9,2019,0,154.0,43428
Mudbound,"Drama,War",7.4,2017,0,134.0,53693
Clifford the Big Red Dog,"Adventure,Comedy,Family",5.9,2021,0,96.0,16792
An Officer and a Spy,"Drama,History,Thriller",7.2,2019,0,132.0,20788
Smurfs: The Lost Village,"Adventure,Animation,Comedy",6.0,2017,0,90.0,23864
Gods of Egypt,"Action,Adventure,Drama",5.4,2016,0,127.0,124575
The Magnificent Seven,"Action,Adventure,Drama",6.9,2016,0,132.0,226327
Troop Zero,"Comedy,Drama,Family",6.9,2019,0,94.0,12028
Atomic Blonde,"Action,Thriller",6.7,2017,0,115.0,204937
Reality,Drama,6.7,2023,0,83.0,17132
The Deepest Breath,"Adventure,Documentary,Sport",7.7,2023,0,108.0,13812
Goon: Last of the Enforcers,"Comedy,Sport",5.8,2017,0,101.0,14797
The Kerala Story,Drama,7.1,2023,0,138.0,67001
The Duel,"Drama,Western",5.8,2016,0,110.0,11809
Sirf Ek Bandaa Kaafi Hai,"Crime,Drama,Thriller",7.9,2023,0,132.0,27806
The Hatchet Wielding Hitchhiker,"Crime,Documentary",6.2,2023,0,85.0,12195
Respect,"Biography,Drama,Music",6.6,2021,0,145.0,17608
Isn't It Romantic,"Comedy,Fantasy,Musical",5.9,2019,0,89.0,73297
The Fundamentals of Caring,"Comedy,Drama",7.3,2016,0,97.0,78754
Evangelion: 3.0+1.01 Thrice Upon a Time,"Action,Animation,Drama",8.0,2021,0,154.0,13765
The Adam Project,"Action,Adventure,Comedy",6.7,2022,0,106.0,227346
"Extremely Wicked, Shockingly Evil and Vile","Biography,Crime,Drama",6.7,2019,0,110.0,101321
Point Blank,"Action,Crime,Drama",5.7,2019,0,86.0,15643
Billy Lynn's Long Halftime Walk,"Action,Drama,Sport",6.2,2016,0,113.0,23898
Star Wars: Episode VIII - The Last Jedi,"Action,Adventure,Fantasy",6.9,2017,0,152.0,666188
Star Wars: Episode IX - The Rise of Skywalker,"Action,Adventure,Fantasy",6.4,2019,0,141.0,487234
The Beatles: Eight Days a Week - The Touring Years,"Documentary,History,Music",7.8,2016,0,106.0,13724
Blockers,"Comedy,Drama",6.2,2018,0,102.0,84941
Arrival,"Drama,Mystery,Sci-Fi",7.9,2016,0,116.0,754140
Hi Nanna,"Drama,Family,Romance",8.2,2023,0,155.0,12360
Wonder,"Drama,Family",7.9,2017,0,113.0,176562
Flora and Son,"Comedy,Music,Romance",7.0,2023,0,97.0,11479
The Light Between Oceans,"Drama,Romance",7.2,2016,0,133.0,59753
The Cloverfield Paradox,"Action,Horror,Sci-Fi",5.5,2018,0,102.0,112083
Pacific Rim: Uprising,"Action,Adventure,Sci-Fi",5.6,2018,0,111.0,125788
Boston Strangler,"Crime,Drama,History",6.5,2023,0,112.0,31791
Alice Through the Looking Glass,"Adventure,Family,Fantasy",6.2,2016,0,113.0,120652
Going in Style,"Comedy,Crime",6.6,2017,0,96.0,90854
Sweet Virginia,"Action,Drama,Thriller",6.2,2017,0,93.0,11563
Shut In,"Drama,Horror,Mystery",4.8,2016,0,91.0,14645
Sand Castle,"Action,Drama,War",6.3,2017,0,113.0,26841
Hell or High Water,"Crime,Drama,Thriller",7.6,2016,0,102.0,249517
Flower,"Comedy,Drama",6.0,2017,0,90.0,10304
Jojo Rabbit,"Comedy,Drama,War",7.9,2019,0,108.0,434035
Resident Evil: The Final Chapter,"Action,Horror,Sci-Fi",5.5,2016,0,107.0,100063
Anyone But You,"Comedy,Romance",6.7,2023,0,103.0,17521
Leatherface,"Crime,Horror,Thriller",5.0,2017,0,90.0,27459
Ballerina,"Action,Thriller",6.2,2023,0,92.0,10884
Ben-Hur,"Action,Adventure,Drama",5.7,2016,0,123.0,46432
Greta,"Drama,Mystery,Thriller",6.0,2018,0,98.0,37564
Fukrey 3,"Comedy,Crime,Drama",5.6,2023,0,147.0,23985
Midnight Special,"Drama,Mystery,Sci-Fi",6.6,2016,0,112.0,83653
"Crouching Tiger, Hidden Dragon: Sword of Destiny","Action,Adventure,Drama",6.1,2016,0,96.0,20770
Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,"Action,Adventure,Animation",7.5,2023,0,110.0,10386
The Conference,"Comedy,Horror,Mystery",5.7,2023,0,100.0,10607
Star Trek Beyond,"Action,Adventure,Sci-Fi",7.0,2016,0,122.0,256923
Kill Command,"Action,Horror,Sci-Fi",5.7,2016,0,99.0,14935
Bro,"Comedy,Drama,Family",6.7,2023,0,134.0,10326
Fences,Drama,7.2,2016,0,139.0,116835
The Hunter's Prayer,"Action,Thriller",5.6,2017,0,91.0,10296
Me Before You,"Drama,Romance",7.4,2016,0,110.0,282450
Churchill,"Biography,Drama,History",6.0,2017,0,105.0,15703
City of Lies,"Biography,Crime,Drama",6.5,2018,0,112.0,18626
I.T.,"Crime,Drama,Mystery",5.5,2016,0,95.0,16849
Gaslight,"Crime,Horror,Mystery",5.9,2023,0,111.0,24879
The Boss,Comedy,5.4,2016,0,99.0,48422
Game Night,"Action,Adventure,Comedy",6.9,2018,0,100.0,253189
The Grinch,"Animation,Comedy,Family",6.4,2018,0,85.0,90083
The Secret Life of Pets,"Adventure,Animation,Comedy",6.5,2016,0,87.0,215290
Sea Fever,"Drama,Horror,Mystery",5.8,2019,0,95.0,13807
AKA,"Action,Crime,Thriller",6.6,2023,0,122.0,12777
Bird Box,"Horror,Mystery,Sci-Fi",6.6,2018,0,124.0,380633
Bloody Daddy,"Action,Crime,Drama",6.6,2023,0,121.0,21985
Perfect Days,Drama,7.9,2023,0,123.0,10439
Bacurau,"Action,Adventure,Drama",7.3,2019,0,131.0,30314
T2 Trainspotting,"Comedy,Crime,Drama",7.2,2017,0,117.0,131841
Beauty and the Beast,"Adventure,Family,Fantasy",7.1,2017,0,129.0,331404
Kaiva,"Action,Drama,Romance",7.3,2023,0,138.0,39088
Thank You for Your Service,"Biography,Drama,War",6.6,2017,0,109.0,15468
Pete's Dragon,"Action,Adventure,Comedy",6.7,2016,0,102.0,61319
Lust Stories 2,"Drama,Romance",6.0,2023,0,132.0,51110
Annihilation,"Adventure,Drama,Horror",6.8,2018,0,115.0,355969
Uruttu Tech,Comedy,9.5,2023,0,66.0,10544
Surongo,"Crime,Drama,Mystery",6.7,2023,0,150.0,28288
Priyotoma,"Action,Drama,Romance",5.5,2023,0,155.0,21356
Mike and Dave Need Wedding Dates,"Comedy,Romance",6.0,2016,0,98.0,94578
Sly,"Biography,Documentary",7.0,2023,0,95.0,10213
Checkmate,"Action,Comedy",7.9,2023,0,112.0,24294
The Old Man & the Gun,"Biography,Comedy,Crime",6.7,2018,0,93.0,49283
The Croods: A New Age,"Adventure,Animation,Comedy",6.9,2020,0,95.0,52034
Tag,"Action,Comedy",6.5,2018,0,100.0,145266
Naga,"Drama,Thriller",5.8,2023,0,111.0,14117
Ratchet & Clank,"Action,Adventure,Animation",5.5,2016,0,94.0,11713
Ride Along 2,"Action,Comedy,Crime",5.9,2016,0,102.0,62552
The Shack,"Drama,Fantasy",6.3,2017,0,132.0,38828
Red Sparrow,"Action,Drama,Thriller",6.6,2018,0,140.0,199794
Taylor Swift: The Eras Tour,"Documentary,Music",8.2,2023,0,169.0,16784
Dungeons & Dragons: Honor Among Thieves,"Action,Adventure,Comedy",7.3,2023,0,134.0,216673
47 Meters Down,"Horror,Mystery,Thriller",5.6,2017,0,89.0,60441
Ad Astra,"Adventure,Drama,Mystery",6.5,2019,0,123.0,257819
The School for Good and Evil,"Action,Comedy,Drama",5.9,2022,0,147.0,35071
Little Evil,"Comedy,Fantasy,Horror",5.7,2017,0,94.0,23101
Everybody Wants Some!!,Comedy,6.9,2016,0,117.0,58109
Zootopia,"Adventure,Animation,Comedy",8.0,2016,0,108.0,538993
Soul,"Adventure,Animation,Comedy",8.0,2020,0,100.0,372297
Encanto,"Animation,Comedy,Family",7.2,2021,0,102.0,256533
Batman v Superman: Dawn of Justice,"Action,Adventure,Sci-Fi",6.5,2016,0,151.0,747962
A Hologram for the King,"Comedy,Drama,Romance",6.1,2016,0,98.0,47208
Carrie Pilby,"Comedy,Drama",6.7,2016,0,98.0,13591
The Christmas Chronicles,"Adventure,Comedy,Family",7.0,2018,0,104.0,83098
Hangman,"Crime,Drama,Horror",5.2,2017,0,98.0,18810
The Lego Ninjago Movie,"Action,Adventure,Animation",6.0,2017,0,101.0,29531
Criminal,"Action,Sci-Fi,Thriller",6.3,2016,0,113.0,69858
Lady Ballers,"Comedy,Sport",6.0,2023,0,112.0,10462
Iron Sky: The Coming Race,"Action,Adventure,Comedy",5.0,2019,0,93.0,11623
The Jungle Book,"Action,Adventure,Animation",7.4,2016,0,106.0,290201
Day of the Dead: Bloodline,"Action,Drama,Horror",3.4,2017,0,90.0,12296
Inferno,"Action,Adventure,Crime",6.2,2016,0,121.0,188169
The Conjuring 2,"Horror,Mystery,Thriller",7.3,2016,0,134.0,296905
Love & Friendship,"Comedy,Drama,Romance",6.4,2016,0,90.0,26264
Kickboxer: Vengeance,"Action,Crime,Drama",4.9,2016,0,90.0,12077
Artemis Fowl,"Adventure,Family,Fantasy",4.3,2020,0,95.0,30227
Monster Trucks,"Action,Adventure,Comedy",5.7,2016,0,104.0,18613
Manhattan Night,"Crime,Drama,Mystery",6.2,2016,0,113.0,13678
Crazy Rich Asians,"Comedy,Drama,Romance",6.9,2018,0,120.0,187795
Pimp,"Crime,Drama,Romance",6.1,2018,0,86.0,17421
The Tender Bar,"Biography,Drama",6.7,2021,0,106.0,33200
Now You See Me 2,"Action,Adventure,Comedy",6.4,2016,0,129.0,317064
Lost Girls,"Crime,Drama,Mystery",6.2,2020,0,95.0,24553
Sierra Burgess Is a Loser,"Comedy,Drama,Romance",5.8,2018,0,105.0,40946
The Bookshop,Drama,6.5,2017,0,113.0,17290
David Brent: Life on the Road,"Comedy,Music",6.3,2016,0,96.0,21976
Scoob!,"Adventure,Animation,Comedy",5.6,2020,0,93.0,29680
Luther: The Fallen Sun,"Crime,Drama,Mystery",6.4,2023,0,129.0,62342
Win It All,Comedy,6.2,2017,0,88.0,10157
iBoy,"Action,Crime,Sci-Fi",5.9,2017,0,90.0,24232
Hacker,"Crime,Drama,Thriller",6.1,2016,0,95.0,11134
Before I Wake,"Drama,Fantasy,Horror",6.2,2016,0,97.0,51297
Fantastic Beasts and Where to Find Them,"Adventure,Family,Fantasy",7.2,2016,0,132.0,503496
Extinction,"Action,Drama,Sci-Fi",5.8,2018,0,95.0,57009
Bad Samaritan,"Crime,Horror,Thriller",6.4,2018,0,110.0,25787
Black '47,"Action,Drama,History",6.8,2018,0,100.0,13019
I Am Wrath,"Action,Thriller",5.4,2016,0,92.0,15925
Those Who Wish Me Dead,"Action,Drama,Thriller",6.0,2021,0,100.0,71267
Incarnate,"Horror,Thriller",5.3,2016,0,87.0,14088
A Beautiful Day in the Neighborhood,"Biography,Drama",7.2,2019,0,109.0,87519
Cruella,"Adventure,Comedy,Crime",7.3,2021,0,134.0,261403
Risen,"Action,Drama,History",6.3,2016,0,107.0,30300
El Camino Christmas,"Comedy,Crime,Western",5.7,2017,0,89.0,10742
IO,"Adventure,Drama,Sci-Fi",4.8,2019,0,96.0,36137
Loving Vincent,"Animation,Drama,Mystery",7.8,2017,0,94.0,62791
Sully,"Biography,Drama",7.4,2016,0,96.0,294926
Trial by Fire,"Biography,Drama",7.1,2018,0,127.0,12255
November Criminals,"Crime,Drama,Mystery",5.3,2017,0,86.0,10125
Reminiscence,"Mystery,Romance,Sci-Fi",5.9,2021,0,116.0,64396
Cult of Chucky,"Horror,Thriller",5.3,2017,0,91.0,29329
Little Women,"Drama,Romance",7.8,2019,0,135.0,239333
Welcome to Marwen,"Biography,Comedy,Drama",6.2,2018,0,116.0,25719
The Autopsy of Jane Doe,"Horror,Mystery,Thriller",6.8,2016,0,86.0,136184
Expend4bles,"Action,Adventure,Thriller",4.8,2023,0,103.0,32322
The Man with the Iron Heart,"Action,Biography,Thriller",6.4,2017,0,120.0,18235
London Has Fallen,"Action,Thriller",5.9,2016,0,99.0,168203
The 12th Man,"Drama,History,Thriller",7.3,2017,0,135.0,28844
Logan,"Action,Drama,Sci-Fi",8.1,2017,0,137.0,819954
"Game Over, Man!","Action,Comedy",5.4,2018,0,101.0,32958
XX,Horror,4.6,2017,0,80.0,12342
Berlin Syndrome,"Drama,Horror,Mystery",6.3,2017,0,116.0,27354
Jigsaw,"Horror,Mystery,Thriller",5.7,2017,0,92.0,91082
Friend Request,"Horror,Mystery,Thriller",5.2,2016,0,92.0,27696
Tolkien,"Biography,Drama,Romance",6.8,2019,0,112.0,45924
Transformers: The Last Knight,"Action,Adventure,Sci-Fi",5.2,2017,0,154.0,167009
The Brothers Grimsby,"Action,Adventure,Comedy",6.2,2016,0,83.0,110109
X-Men: Apocalypse,"Action,Adventure,Sci-Fi",6.9,2016,0,144.0,457065
Stan & Ollie,"Biography,Comedy,Drama",7.2,2018,0,98.0,39615
A United Kingdom,"Biography,Drama,History",6.9,2016,0,111.0,16918
Scary Stories to Tell in the Dark,"Adventure,Horror,Mystery",6.2,2019,0,108.0,84398
The Forest,"Horror,Mystery,Thriller",4.8,2016,0,93.0,45419
Jack Reacher: Never Go Back,"Action,Crime,Drama",6.1,2016,0,118.0,173278
Fist Fight,Comedy,5.6,2017,0,91.0,45347
Murder on the Orient Express,"Crime,Drama,Mystery",6.5,2017,0,114.0,291918
Raees,"Action,Crime,Drama",6.7,2017,0,143.0,50300
Allegiant,"Action,Adventure,Mystery",5.7,2016,0,120.0,132472
Ferdinand,"Adventure,Animation,Comedy",6.7,2017,0,108.0,62823
A Monster Calls,"Adventure,Drama,Family",7.4,2016,0,108.0,93125
Hot Summer Nights,"Crime,Drama,Romance",6.4,2017,0,107.0,22964
Ice Age: Collision Course,"Adventure,Animation,Comedy",5.7,2016,0,94.0,73763
Finch,"Adventure,Drama,Sci-Fi",6.9,2021,0,115.0,95163
The Boogeyman,"Horror,Mystery,Thriller",5.9,2023,0,98.0,41911
Abducted in Plain Sight,"Crime,Documentary",6.8,2017,0,91.0,21909
