Review Date,Review Title,Username,Helpfulness,Helpful Votes,Total Votes,Individual Rating,Review Text,Spoiler Warning,Movie Name,Genre,Rating,Release Date,isAdult,Runtime Minutes,numVotes,User Reviews URL
23 February 2019,"If You Are A Wrestling Fan, You Should Enjoy It",stevendbeard,"33 out of 46 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",33,46,7.0,"I saw ""Fighting with My Family"", starring Florence Pugh-The Commuter, Lady Macbeth_2016; Nick Frost-Into the Badlands_tv, Hot Fuzz; Lena Headey-Game of Thrones_tv, 300 and Vince Vaughn-Hacksaw Ridge, Mr.&Mrs. Smith.
This movie is based on a true story about a female wrestler and her wrestling family. Florence plays Saraya Knight, aka Paige. Nick & Lena are her parents, who had a traveling wrestling show in England that they performed in. The whole family wrestled including her 2 brothers-one was in prison for most of the movie for getting into fights-and there were even matches with the parents verses the kids. Vince plays the talent scout for the WWE, aka World Wrestling Entertainment, and when he announces on tv that there will be a new talent cattle call and all newcomers are welcome, Florence and her brother-the one that is not in prison-go for a try out. The movie is written & directed by Stephen Merchant, an actor that has a cameo in the film. There are several wrestling cameos as well. I'm not up on my wrestlers like I used to be but I did recognize Dwayne 'The Rock' Johnson and John Cena, and yes, The Rock is pretty much a cameo role-he has a couple of scenes-not like the previews make you think. As the end credits start, you get a look at the real Knight family.
It's rated ""PG-13"" for violence, drug content, language and sexual content-no nudity-and has a running time of 1 hour & 48 minutes.
If you are a wrestling fan, you should enjoy it. I know I did and I would buy it on DVD.",Warning: Spoilers,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
15 February 2019,"Goodness, one of my best MGM films",m-86730,"97 out of 120 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",97,120,8.0,"This one is rather good for MGM movies, as it follows the journey of professional wrestler Saraya ""Paige"" Bevis, from growing up in a household of professional wrestlers to winning the WWE Divas Championship in 2014. The film also features the conflict between Saraya and her brother, Zak, as the two both compete in try-outs for WWE; however only Saraya is signed.Rather great.",Warning: Spoilers,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
28 February 2019,Decent family film about decent people.,torrascotia,"18 out of 22 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",18,22,6.0,"This is a very British working class comedy which centres around a wrestling mad family and their dreams of stardom. Its based on a true story and roughly around a documentary of the family made recently. At the helm is one of the writers of The Office, the superior UK version not the US remake. Also on board are a few American actors and Nick Frost from Spaced.
The tone of the movie is something like the commitments or Full Monty, you may need to be British to get some of the humour. Fortunately not all movies are made with the states in mind.
It is very funny however some of the language and scenes of violence may not make it suitable for smaller kids.
Also I have no interest or knowledge of wrestling but that didnt detract from the enjoyment of the movie.
This is not a mega-bucks The Rock vehicle, its a low key small budget UK flick with no real surprises but a few laughs along the way.
Its quite enjoyable.
Also the last thing, the reviewer know as ""thebricks"" used the final section of his review to call the UK a dump and suggest the people here just drink and fight which is highly offensive to us in the UK.
The fact that despite it being flagged twice for being offensive and off topic shows the mods do not seem to care about xenophobia. That being the case then I reckon the US is a dump full of obese low IQ xenophobes who don't understand anything outside of their own trailer park. This movie is not for them.",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
25 January 2021,With and for ...,kosmasp,"9 out of 11 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",9,11,9.0,"But importantly full of heart! Paige ... you may know her or you may not. Although there are maybe some who became aware of her through a scandal that had her in the middle of it. And that has nothing to do with wrestling or the main competitor of the WWE at the time with her husband being in the middle of it. But enough of that and gossip or whatever you want to call it.I was not aware of her story and how she struggled to come to WWE, but the biopic on hand here lays it out. And while I'm sure there are some dramatizations on certain things or how they occured, the movie is not afraid to show some ugly sides. Or play with the cliches it build itself (the hollow blondes with ... well let's say just the looks ... but is that true?)! And that makes it riveting watching.What I also did not know, is that Stephen Merchant directed this ... color me impressed. Very well done sir. Which may explain certain quirks here and there. It is a really refreshing and quite enjoyable view on one person and her way to the WWE ... but it also is rough and tells stories that maybe not everyone wants to hear (you only have to really believe in something and it will come true?) ... Maybe there are messages that you do not approve of, but the movie is as entertaining as it gets",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
24 February 2019,Comedic heartwarming film even for non-wrestling fans,gianthaole,"69 out of 85 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",69,85,9.0,"Ok, so I have been a wrestling fan since I was a kid, BUT my wife has not been a fan but we both really enjoyed this film. It has great acting, comedy, and a behind the scenes look at the success and failures of hard work and determination. I enjoyed the brothers point of view more than Paiges. I would recommend this movie to wrestling fans and people who enjoy a good story that has laughs and struggles to go with it. Go see it.",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
25 February 2019,Delivered more than I expected,piggulu,"53 out of 67 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",53,67,8.0,"Although I'm a casual wrestling fan of over 20 years, I wasn't really planning on seeing this. Paige was a good wrestler, but her life story wasn't something I had any interest in. However, even if a lot of stuff might of been ""enhanced,"" the movie doesn't fail to be entertaining. There's a surprisingly good amount of sharp wit and one-liners without being too screwball and keeping the drama intact. All the cast is great, especially Vince Vaughn as the coach who has to dash the recruits' dreams.But I thought it glossed over too much of what made her special enough to rise in the first place. Sure she had the talent, but if you want to know how she made jump to champion then you're going to be disappointed. So they could've expanded a bit more on that.Overall, it was a fun time and I can give a hearty recommendation even if you don't care for wrestling.",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
25 February 2019,It was definitely funnier than I was expecting!,novagirl11,"36 out of 49 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",36,49,8.0,You don't need to know the story or about the WWE to enjoy this movie. Dwayne Johnson and Vince Vaughn were both really great! Florence Pugh gave a very moving performance. I love that they showed the real family in clips during the end credits!,,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
5 October 2019,"For the most part, it was an entertaining movie. Short term, it's worth fighting for.",ironhorse_iv,"4 out of 4 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",4,4,7.0,"Written and directed by Stephen Merchant, the film is a fictional remake of a 2012 Channel 4 documentary of the same name. Without spoiling this unconventional funny heart breaking inspiration tale too much; the film about how Saraya Bevis (Florence Pugh) became wrestling superstar Paige was a bit jarring to watch with all the historical inaccuracies. For example, the movie simplified her pre WWE career to only working for her father's struggling promotion as always as Paige; when in truth, she work for many independents companies like Shimmer as Britani Knight. While I didn't mind that, I did think the movie could had shown that she was indeed unsuccessful in her first try out for WWE before getting the job later that same year. It would had add more to her comeback story and give hope to her brother Zak (Jack Lowden). Nevertheless, when she did signed her contract. She wasn't really assigned to NXT and its high tech performance center, but to then near dead developmental territory, FCW. It's here where she got the name Paige. Once again, I didn't really mind that, however the film kinda cop out by not showing any of her real cotemporaries. Don't get me wrong, I know that most of them are no longer in the company and that they can't use their likeness for the film. However, I really couldn't get with simpleton fictional character Jeri-Lynn (Kim Matula) when there is far more interesting and compelling side real-life individuals that they could had put into the film like Charlotte Flair, Becky Lynch or Alexa Bliss. Just think of the stories, the movie could had with them. As for the lack of mention of her championships runs in NXT, it's alright as it build to her big win for the Divas belt from AJ Lee (Thea Trinidad) in the ending. However, that women championship is not that longstanding or well established as the film makes it out to be. In truth, it's a pretty pathetic title with a short heritage. So personally, the big win was not that interesting. While the movie did made the debut far more intense with fans jeering her and hard-hitting with actual match rather than a quick squash with audience already cheering. The fight was too clumsily put together. Plus, I kinda hate that Naomi and Tamina weren't there in the film to witness it. As for the performances. Trinidad was fine. She sound like AJ even if she didn't look like her due to Lee's trouble relationship with the company. As for producer Dwayne ""The Rock' Johnson, he was fine, even if he somewhat hogged the spotlight. His presence in the film wasn't really needed. It was also nice to see cameos from other superstars even if they don't really look like that at the time. As for most of the quirkiest about Paige's family. It was well developed and delivered. Nick Frost and Lena Headey as the parents & the cameos of the real-life family members were fine even if her older half-sister didn't appear or mention in the film. However, Pugh as the lead role was a bit of a disappointment. Her acting was a bit off playing the wrestler a little too aversion. Not only that, but her appearance doesn't really match the real life Sayara. She is far too short and chubby. Also her wrestling skills were not really athletic. No wonder, why the filmmakers got Tessa Blachard to do most of the stunt work. Honestly, Tessa makes a more realistic Paige than Pugh. Better yet, why not have real-life Paige play herself. Nevertheless, the true star of the film has to go to Lowden as Zak. His dismissal sub plot about having to makes peace with himself, not making it to WWE was highly watchable & very compelling. However, unlike the real life guy who appearance and wrestling skills are average. This character had a pretty boy facial look, well tone body and amazing skills on the mat. So it doesn't make a lick of sense why he didn't get signed in the first place. At least, the original documentary show that Zak suffer from a knee injury preventing him from getting hired. As for Vince Vaughn as fictional composite trainer Hutch Morgan. He was fine. Yet, I just don't buy him as an ex-wrestler. I just wish, the movie establish more side coaches like Dusty Rhodes. It just seem odd for one man to be fully in charge of scouting, training and hiring for a global wrestling corporation without much help. Nevertheless, they did a good job of not featuring then head trainer Bill DeMott in this film, as he later resign amid accusations of abuse, misconduct and sexual harassment. That would be uncomfortable. However, it's a topic worth checking into the future. The same with showing the turbulent in her life since joining the company such as her drug suspended, her scandalous love, sex life being made public and her getting career ending injury. It would give the sequel if they make one, more depth as this movie felt a little simplified. Because of that, I felt like the film could end up being highly forgotten in the coming years like the Paige looking dishevel promo popular internet meme. This movie would get lose in the shuffle. In the end, while is Paige's house now. In a few years, it will be a house of cards. Nevertheless, this biopic has very good insight into how crazy professional wrestling really is. It offers a rare glimpse behind the scenes of WWE, and a rarer glimpse of what it takes just to get there. Even if some of the themes about overcoming adversity and hurdles has been done before in other scrappy underdog sport films. It's a step up from the other WWE Studios films. At least, we can be all on the same page about that.",Warning: Spoilers,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
1 May 2019,Great untraditional biopic.,Top_Dawg_Critic,"12 out of 16 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",12,16,8.0,"I'm not a huge fan of the WWE, but this film was produced really well. Mad props to director, writer and cast member Stephen Merchant. His directing was spot on and the writing decent - there wasn't much 'funny' comedy as I would've liked. Casting was awesome and all performed well. The 108 length felt a little longer, maybe improved pacing and trimming some scenes would have helped. Other than that, a surprisingly really fun biopic. 8/10",,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
12 March 2019,One of the Best Wrestling Comedies,zardoz-13,"8 out of 10 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        

Permalink",8,10,10.0,"Although Dwayne 'the Rock' Johnson gets top billing in British writer & director Steven Merchants' amusing but insightful wrestling biography ""Fighting with My Family,"" he spends most of its 108 minutes off screen. In other words, if you're going to watch another of the Rock's conventional action thrillers, you're going to be sorely disappointed. Essentially, ""Fighting with My Family"" is the equivalent of a female version of ""Rocky"" (1976), and Merchant chronicles the rise of a female British wrestler, Saraya Knight (Florence Pugh of ""Outlaw King""), who had dreamed since age 13 about breaking into the WWE. In case you aren't familiar with the acronym, World Wrestling Entertainment, Inc., is what it means. Mind you, the WWE classifies their matches as dramatic because they amount to theatrical productions, with narrative-forged escapades orchestrated long before the talent tangle before multitudes. Approximately eight years ago, when Johnson was in the U.K., filming ""Fast & Furious 6,"" he saw a documentary about a Norwich-based family that held impromptu matches. He enjoyed it so much he contacted his ""Tooth Fairy"" co-star Steven Merchant about writing a screenplay about the Knight family's outrageous shenanigans. The patriarch of the Knight clan had wrestled professionally before he established a school for wrestlers that kept at-risk juveniles out of trouble.
As the title suggests, ""Fighting with My Family"" concerns a contentious, dysfunctional, working-class yarn about aspiring wrestlers. Nevertheless, this entertaining biopic isn't a generic, shallow account of the wrestling world that you'll forget once you've seen it. Indeed, this movie is all about female empowerment and the groundbreaking changes for women that Saraya Knight brought about as one of the youngest WWE Divas Champions. Merchant has created several sympathetic characters who experience change over time. Refusing to ridicule wrestling, Merchant has infused this factual story with as much blue-collar authenticity as if it had been made in the 196os, like the Albert Finney classic ""Saturday Night and Sunday Morning."" The dialogue is literate; the performances endearing, and the humor is often subtle but never crude.
""Fighting with My Family"" concentrates on the exploits of our heroine, Saraya Knight (Florence Pugh of ""Lady Macbeth""), who wasn't bitten by the wrestling bug until she turned thirteen and found herself substituting for an absent wrestler. Saraya's father, stout Ricky Knight (Nick Frost of ""Shawn of the Dead""), operates his own wrestling franchise in England. When Ricky isn't promoting tournaments, Ricky's second son Zak Knight (Jack Lowden of ""Dunkirk"") teaches at-risk adolescents, from public school to drop-outs, how to wrestle. Zak recruits all kinds, saving one teen from the misfortune of peddling contraband narcotics to lowlifes. Zak doesn't rate as much screen time as Saraya, but his impact on his sister's life is his prime contribution to the plot. Zak grew up watching the WWE. As a child, he could identify every wrestler strictly by their footwear. Obsessively, he had dreamed about wrestling in the WWE long before Saraya got converted. The WWE dispatches a gruff coach, Hutch (Vince Vaughn of ""Wedding Crashers""), to London in search of fresh blood. Saraya and Zak attend the audition with a carnival of other hopeful types in spandex. Tragically, Zak doesn't make the cut. Neither, for that matter, does anybody else, except his younger sister Saraya. Of course, she is stunned. Originally, she wanted to use the name Brittany, but the WWE already had a Brittany, so Saraya settles for Paige.
As Paige, Saraya dresses like a Goth girl: black apparel, black hair, with dark raccoon eyes. Later, during her first official bout, Paige encounters a defending champion who teases her appearance about her Halloween costume. Initially, Saraya refused to make the flight to train in Florida unless Zac came along, but Hutch refused to add her brother. Predictably, Hutch's decision crushes Zac. By all rights, Zac seemed like a shoo-in with his experience and demeanor. Over the ensuing 45 minutes, Zac struggles with the demise of his dream, momentarily careening off the rails himself in a bar fight until his older brother, Roy Knight (James Burrows of 2010's ""Robin Hood""), straightens him out. It seems Zak is a natural born teacher who inspires his students. Once Zak realizes his destiny lies with his family and the next generation of wrestlers that he can develop, he sheds his anxiety about his failure to make the WWE.
Meanwhile, Paige discovers training in sunny, faraway Florida is no picnic. She has to negotiate tough obstacle courses and flip over huge tractor tires to either shape up or ship out. At first, she alienates herself and dismisses a quartet of bimbo-like babes with golden California tans and statuesque figures. Paige's mother, Julia (Lena Headey of ""Dredd""), warns her daughter about such creatures who use their bodies to mesmerize audiences with their physical endowments. Paige dismisses them as if they were prostitutes, until she realizes that she has not only misjudged them but also herself. Hutch hovers over his recruits like a boot camp drill instructor. Constantly, he taunts them when they find the going desperate to take the easy way out and quit. Throughout these antics, Paige struggles to fit in with her cohorts, eventually dying her mane blond and spraying on a golden tan. Ultimately, it doesn't take long for our heroine to realize she cannot be somebody she isn't.
As Saraya's father Ricky, Nick Frost plays a supporting role in this cheeky comedy, but his presence makes an unforgettable impression. Wearing a shock of hair like a Mohawk Indian, Ricky is a motor-mouthed, down-to-earth, fellow. One of his best bits occurs when he auditions an aspiring wrestler who must withstand a direct blow to the face with a garbage can lid. Frost is contagiously hilarious, but he occasionally turns serious when Saraya isn't sure about her future in wrestling. The ensemble cast generates convincing charisma, and Saraya/Paige emerges triumphant despite her underdog status. ""Fighting with My Family"" qualifies as a memorable domestic melodrama as well as a first-rate wrestling masterpiece.",Warning: Spoilers,Fighting with My Family,"Biography,Comedy,Drama",7.1,2019,0,108.0,86793,https://www.imdb.com/title/tt6513120/reviews/?ref_=tt_ql_2
